region;spp_name;latin_name;rfmo;rfmo_stock_id;x3a_code;worms_aphia_id;fides_area;area;area_bis;tac_area_description;comments;latin_name_join;area_rdb;include_in_table_2.1;comments_dev;area_rdbes
Other regions;Portuguese dogfish;Centroscymnus coelolepis;NAFO;NA;CYO;105907;NoTAC;SA1-6;21_1,21_2,21_3,21_4,21_5,21_6;;;Centroscymnus coelolepis;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2,21.2.G,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s,21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s,21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w,21.6,21.6.A,21.6.B,21.6.C,21.6.D,21.6.E,21.6.F,21.6.G,21.6.H;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f,21.2,21.2.g,21.2.h,21.2.j,21.3,21.3.k,21.3.l,21.3.m,21.3.n,21.3.o,21.3.p,21.3.p.n,21.3.p.s,21.4,21.4.r,21.4.s,21.4.t,21.4.v,21.4.v.n,21.4.v.s,21.4.w,21.4.x,21.5,21.5.y,21.5.z,21.5.z.e,21.5.z.e.c,21.5.z.e.u,21.5.z.w,21.6,21.6.a,21.6.b,21.6.c,21.6.d,21.6.e,21.6.f,21.6.g,21.6.h
Other regions;Longnose velvet dogfish;Centroscymnus crepidater;NAFO;NA;CYP;105908;NoTAC;SA1-6;21_1,21_2,21_3,21_4,21_5,21_6;;;Centroscymnus crepidater;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2,21.2.G,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s,21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s,21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w,21.6,21.6.A,21.6.B,21.6.C,21.6.D,21.6.E,21.6.F,21.6.G,21.6.H;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f,21.2,21.2.g,21.2.h,21.2.j,21.3,21.3.k,21.3.l,21.3.m,21.3.n,21.3.o,21.3.p,21.3.p.n,21.3.p.s,21.4,21.4.r,21.4.s,21.4.t,21.4.v,21.4.v.n,21.4.v.s,21.4.w,21.4.x,21.5,21.5.y,21.5.z,21.5.z.e,21.5.z.e.c,21.5.z.e.u,21.5.z.w,21.6,21.6.a,21.6.b,21.6.c,21.6.d,21.6.e,21.6.f,21.6.g,21.6.h
Other regions;Black dogfish;Centroscyllium fabricii;NAFO;NA;CFB;105906;NoTAC;SA1-6;21_1,21_2,21_3,21_4,21_5,21_6;;;Centroscyllium fabricii;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2,21.2.G,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s,21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s,21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w,21.6,21.6.A,21.6.B,21.6.C,21.6.D,21.6.E,21.6.F,21.6.G,21.6.H;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f,21.2,21.2.g,21.2.h,21.2.j,21.3,21.3.k,21.3.l,21.3.m,21.3.n,21.3.o,21.3.p,21.3.p.n,21.3.p.s,21.4,21.4.r,21.4.s,21.4.t,21.4.v,21.4.v.n,21.4.v.s,21.4.w,21.4.x,21.5,21.5.y,21.5.z,21.5.z.e,21.5.z.e.c,21.5.z.e.u,21.5.z.w,21.6,21.6.a,21.6.b,21.6.c,21.6.d,21.6.e,21.6.f,21.6.g,21.6.h
Other regions;Frilled shark;Chlamydoselachus anguineus;NAFO;NA;HXC;105831;NoTAC;SA1-6;21_1,21_2,21_3,21_4,21_5,21_6;;;Chlamydoselachus anguineus;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2,21.2.G,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s,21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s,21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w,21.6,21.6.A,21.6.B,21.6.C,21.6.D,21.6.E,21.6.F,21.6.G,21.6.H;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f,21.2,21.2.g,21.2.h,21.2.j,21.3,21.3.k,21.3.l,21.3.m,21.3.n,21.3.o,21.3.p,21.3.p.n,21.3.p.s,21.4,21.4.r,21.4.s,21.4.t,21.4.v,21.4.v.n,21.4.v.s,21.4.w,21.4.x,21.5,21.5.y,21.5.z,21.5.z.e,21.5.z.e.c,21.5.z.e.u,21.5.z.w,21.6,21.6.a,21.6.b,21.6.c,21.6.d,21.6.e,21.6.f,21.6.g,21.6.h
Other regions;Kitefin shark;Dalatias licha;NAFO;NA;SCK;105910;NoTAC;SA1-6;21_1,21_2,21_3,21_4,21_5,21_6;;;Dalatias licha;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2,21.2.G,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s,21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s,21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w,21.6,21.6.A,21.6.B,21.6.C,21.6.D,21.6.E,21.6.F,21.6.G,21.6.H;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f,21.2,21.2.g,21.2.h,21.2.j,21.3,21.3.k,21.3.l,21.3.m,21.3.n,21.3.o,21.3.p,21.3.p.n,21.3.p.s,21.4,21.4.r,21.4.s,21.4.t,21.4.v,21.4.v.n,21.4.v.s,21.4.w,21.4.x,21.5,21.5.y,21.5.z,21.5.z.e,21.5.z.e.c,21.5.z.e.u,21.5.z.w,21.6,21.6.a,21.6.b,21.6.c,21.6.d,21.6.e,21.6.f,21.6.g,21.6.h
Other regions;Birdbeak dogfish;Deania calcea;NAFO;NA;DCA;105903;NoTAC;SA1-6;21_1,21_2,21_3,21_4,21_5,21_6;;;Deania calcea;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2,21.2.G,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s,21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s,21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w,21.6,21.6.A,21.6.B,21.6.C,21.6.D,21.6.E,21.6.F,21.6.G,21.6.H;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f,21.2,21.2.g,21.2.h,21.2.j,21.3,21.3.k,21.3.l,21.3.m,21.3.n,21.3.o,21.3.p,21.3.p.n,21.3.p.s,21.4,21.4.r,21.4.s,21.4.t,21.4.v,21.4.v.n,21.4.v.s,21.4.w,21.4.x,21.5,21.5.y,21.5.z,21.5.z.e,21.5.z.e.c,21.5.z.e.u,21.5.z.w,21.6,21.6.a,21.6.b,21.6.c,21.6.d,21.6.e,21.6.f,21.6.g,21.6.h
Other regions;Great lanternshark;Etmopterus princeps;NAFO;NA;ETR;105911;NoTAC;SA1-6;21_1,21_2,21_3,21_4,21_5,21_6;;;Etmopterus princeps;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2,21.2.G,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s,21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s,21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w,21.6,21.6.A,21.6.B,21.6.C,21.6.D,21.6.E,21.6.F,21.6.G,21.6.H;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f,21.2,21.2.g,21.2.h,21.2.j,21.3,21.3.k,21.3.l,21.3.m,21.3.n,21.3.o,21.3.p,21.3.p.n,21.3.p.s,21.4,21.4.r,21.4.s,21.4.t,21.4.v,21.4.v.n,21.4.v.s,21.4.w,21.4.x,21.5,21.5.y,21.5.z,21.5.z.e,21.5.z.e.c,21.5.z.e.u,21.5.z.w,21.6,21.6.a,21.6.b,21.6.c,21.6.d,21.6.e,21.6.f,21.6.g,21.6.h
Other regions;Velvet belly;Etmopterus spinax;NAFO;NA;ETX;105913;NoTAC;SA1-6;21_1,21_2,21_3,21_4,21_5,21_6;;;Etmopterus spinax;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2,21.2.G,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s,21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s,21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w,21.6,21.6.A,21.6.B,21.6.C,21.6.D,21.6.E,21.6.F,21.6.G,21.6.H;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f,21.2,21.2.g,21.2.h,21.2.j,21.3,21.3.k,21.3.l,21.3.m,21.3.n,21.3.o,21.3.p,21.3.p.n,21.3.p.s,21.4,21.4.r,21.4.s,21.4.t,21.4.v,21.4.v.n,21.4.v.s,21.4.w,21.4.x,21.5,21.5.y,21.5.z,21.5.z.e,21.5.z.e.c,21.5.z.e.u,21.5.z.w,21.6,21.6.a,21.6.b,21.6.c,21.6.d,21.6.e,21.6.f,21.6.g,21.6.h
Other regions;Cod;Gadus morhua;NAFO;NA;COD;126436;N3M.;3M;21_3_M;;FIDES match;Gadus morhua;21.3.M;yes;;21.3.m
Other regions;Cod;Gadus morhua;NAFO;NA;COD;126436;N3NO.;3NO;21_3_N,21_3_O;;FIDES match;Gadus morhua;21.3.N,21.3.O;yes;;21.3.n,21.3.o
Other regions;Cod;Gadus morhua;NAFO;NA;COD;126436;noTAC;3Ps;21_3_P_S;;;Gadus morhua;21.3.P.s;yes;;21.3.p.s
Other regions;Cod;Gadus morhua;NAFO;NA;COD;126436;N1GL14;SA1;21_1;;FIDES match;Gadus morhua;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f
Other regions;Mouse catshark;Galeus murinus;NAFO;NA;GAM;105813;NoTAC;SA1-6;21_1,21_2,21_3,21_4,21_5,21_6;;;Galeus murinus;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2,21.2.G,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s,21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s,21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w,21.6,21.6.A,21.6.B,21.6.C,21.6.D,21.6.E,21.6.F,21.6.G,21.6.H;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f,21.2,21.2.g,21.2.h,21.2.j,21.3,21.3.k,21.3.l,21.3.m,21.3.n,21.3.o,21.3.p,21.3.p.n,21.3.p.s,21.4,21.4.r,21.4.s,21.4.t,21.4.v,21.4.v.n,21.4.v.s,21.4.w,21.4.x,21.5,21.5.y,21.5.z,21.5.z.e,21.5.z.e.c,21.5.z.e.u,21.5.z.w,21.6,21.6.a,21.6.b,21.6.c,21.6.d,21.6.e,21.6.f,21.6.g,21.6.h
Other regions;Witch flounder;Glyptocephalus cynoglossus;NAFO;NA;WIT;127136;N3NO.;3NO;21_3_N,21_3_O;;FIDES match;Glyptocephalus cynoglossus;21.3.N,21.3.O;yes;;21.3.n,21.3.o
Other regions;Witch flounder;Glyptocephalus cynoglossus;NAFO;NA;WIT;127136;N3L.;2J3KL;21_2_J,21_3_K,21_3_L;;FIDES match;Glyptocephalus cynoglossus;21.2.J,21.3.K,21.3.L;yes;;21.2.j,21.3.k,21.3.l
Other regions;Bluntnose sixgill shark;Hexanchus griseus;NAFO;NA;SBL;105833;NoTAC;SA1-6;21_1,21_2,21_3,21_4,21_5,21_6;;;Hexanchus griseus;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2,21.2.G,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s,21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s,21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w,21.6,21.6.A,21.6.B,21.6.C,21.6.D,21.6.E,21.6.F,21.6.G,21.6.H;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f,21.2,21.2.g,21.2.h,21.2.j,21.3,21.3.k,21.3.l,21.3.m,21.3.n,21.3.o,21.3.p,21.3.p.n,21.3.p.s,21.4,21.4.r,21.4.s,21.4.t,21.4.v,21.4.v.n,21.4.v.s,21.4.w,21.4.x,21.5,21.5.y,21.5.z,21.5.z.e,21.5.z.e.c,21.5.z.e.u,21.5.z.w,21.6,21.6.a,21.6.b,21.6.c,21.6.d,21.6.e,21.6.f,21.6.g,21.6.h
Other regions;American plaice;Hippoglossoides platessoides;NAFO;NA;PLA;127137;N3LNO.;3LNO;21_3_L,21_3_N,21_3_O;;FIDES match;Hippoglossoides platessoides;21.3.L,21.3.N,21.3.O;yes;;21.3.l,21.3.n,21.3.o
Other regions;American plaice;Hippoglossoides platessoides;NAFO;NA;PLA;127137;N3M.;3M;21_3_M;;FIDES match;Hippoglossoides platessoides;21.3.M;yes;;21.3.m
Other regions;Shortfin squid;Illex illecebrosus;NAFO;NA;SQI;153087;N34.;SA3-4;21_3,21_4;;FIDES match;Illex illecebrosus;21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s,21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s;yes;;21.3,21.3.k,21.3.l,21.3.m,21.3.n,21.3.o,21.3.p,21.3.p.n,21.3.p.s,21.4,21.4.r,21.4.s,21.4.t,21.4.v,21.4.v.n,21.4.v.s,21.4.w,21.4.x
Other regions;Yellowtail flounder;Limanda ferruginea;NAFO;NA;YEL;158879;N3LNO.;3LNO;21_3_L,21_3_N,21_3_O;;FIDES match;Limanda ferruginea;21.3.L,21.3.N,21.3.O;yes;;21.3.l,21.3.n,21.3.o
Other regions;Roughhead grenadier;Macrourus berglax;NAFO;NA;RHG;126472;N1GRN.;SA1-3;21_1,21_2,21_3;;FIDES match;Macrourus berglax;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2,21.2.G,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f,21.2,21.2.g,21.2.h,21.2.j,21.3,21.3.k,21.3.l,21.3.m,21.3.n,21.3.o,21.3.p,21.3.p.n,21.3.p.s
Other regions;Capelin;Mallotus villosus;NAFO;NA;CAP;126735;N3NO.;3NO;21_3_N,21_3_O;;FIDES match;Mallotus villosus;21.3.N,21.3.O;yes;;21.3.n,21.3.o
Other regions;Sailfin roughshark (Sharpback shark);Oxynotus paradoxus;NAFO;NA;OXN;105915;NoTAC;SA1-6;21_1,21_2,21_3,21_4,21_5,21_6;;;Oxynotus paradoxus;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2,21.2.G,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s,21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s,21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w,21.6,21.6.A,21.6.B,21.6.C,21.6.D,21.6.E,21.6.F,21.6.G,21.6.H;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f,21.2,21.2.g,21.2.h,21.2.j,21.3,21.3.k,21.3.l,21.3.m,21.3.n,21.3.o,21.3.p,21.3.p.n,21.3.p.s,21.4,21.4.r,21.4.s,21.4.t,21.4.v,21.4.v.n,21.4.v.s,21.4.w,21.4.x,21.5,21.5.y,21.5.z,21.5.z.e,21.5.z.e.c,21.5.z.e.u,21.5.z.w,21.6,21.6.a,21.6.b,21.6.c,21.6.d,21.6.e,21.6.f,21.6.g,21.6.h
Other regions;Northern shrimp;Pandalus borealis;NAFO;NA;PRA;107649;N1GRM.;SA1;21_1;;FIDES match;Pandalus borealis;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f
Other regions;Northern shrimp;Pandalus borealis;NAFO;NA;PRA;107649;N3LNO.;3LNO;21_3_L,21_3_N,21_3_O;;FIDES match;Pandalus borealis;21.3.L,21.3.N,21.3.O;yes;;21.3.l,21.3.n,21.3.o
Other regions;Northern shrimp;Pandalus borealis;NAFO;NA;PRA;107649;*N3M.;3M;21_3_M;;FIDES match;Pandalus borealis;21.3.M;yes;;21.3.m
Other regions;Greenland halibut;Reinhardtius hippoglossoides;NAFO;NA;GHL;127144;N3LMNO;3KLMNO;21_3_K,21_3_L,21_3_M,21_3_N,21_3_O;;FIDES match;Reinhardtius hippoglossoides;21.3.K,21.3.L,21.3.M,21.3.N,21.3.O;yes;;21.3.k,21.3.l,21.3.m,21.3.n,21.3.o
Other regions;Greenland halibut;Reinhardtius hippoglossoides;NAFO;NA;GHL;127144;N1GRN.;SA1;21_1;;FIDES match;Reinhardtius hippoglossoides;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f
Other regions;Salmon;Salmo salar;NAFO;NA;SAL;127186;NoTAC;NAFO S1 + 1CES Sub- area 14, NEAFC, NASCO;21_1,27_14;;;Salmo salar;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2
Other regions;Knifetooth dogfish;Scymnodon ringens;NAFO;NA;SYR;105918;NoTAC;SA1-6;21_1,21_2,21_3,21_4,21_5,21_6;;;Scymnodon ringens;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2,21.2.G,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s,21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s,21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w,21.6,21.6.A,21.6.B,21.6.C,21.6.D,21.6.E,21.6.F,21.6.G,21.6.H;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f,21.2,21.2.g,21.2.h,21.2.j,21.3,21.3.k,21.3.l,21.3.m,21.3.n,21.3.o,21.3.p,21.3.p.n,21.3.p.s,21.4,21.4.r,21.4.s,21.4.t,21.4.v,21.4.v.n,21.4.v.s,21.4.w,21.4.x,21.5,21.5.y,21.5.z,21.5.z.e,21.5.z.e.c,21.5.z.e.u,21.5.z.w,21.6,21.6.a,21.6.b,21.6.c,21.6.d,21.6.e,21.6.f,21.6.g,21.6.h
Other regions;Beaked redfish;Sebastes mentella;NAFO;NA;REB;127254;NoTAC;SA1;21_1;;;Sebastes mentella;21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F;yes;;21.1,21.1.a,21.1.b,21.1.c,21.1.d,21.1.e,21.1.f
Other regions;Redfish;Sebastes norvegicus, Sebastes viviparus, Sebastes entomelas, Sebastes flavidus, Sebastes serriceps, Sebastes rosaceus, Sebastes serranoides, Sebastes mystinus, Sebastes alutus, Sebastes paucispinis, Sebastes miniatus, Sebastes mentella, Sebastes capensis, Sebastes fasciatus, Sebastes pinniger, Sebastes goodei, Sebastes constellatus, Sebastes aleutianus, Sebastes borealis, Sebastes caurinus, Sebastes diploproa, Sebastes elongatus, Sebastes inermis, Sebastes jordani, Sebastes maliger, Sebastes minor, Sebastes schlegeli, Sebastes taczanowskii, Sebastes reedi, Sebastes brevispinis, Sebastes melanops, Sebastes nigrocinctus, Sebastes proriger, Sebastes ruberrimus, Sebastes wilsoni, Sebastes ciliatus, Sebastes saxicola, Sebastes variegatus, Sebastes polyspinis, Sebastes nebulosus, Sebastes helvomaculatus, Sebastes babcocki, Sebastes aurora, Sebastes zacentrus, Sebastes melanostomus, Sebastes crameri, Sebastes oculatus, Sebastes chlorostictus, Sebastes carnatus, Sebastes levis, Sebastes rufus, Sebastes auriculatus, Sebastes, Sebastes spp;NAFO;NA;REG, SFV, WRO, YRO, SFP, SEQ, SED, SFY, OPP, SBC, SFW, REB, REC, REN, SPG, SGO, SFO, SFT, SFB, SFJ, SFD, SFE, SFQ, SFK, SFG, SEJ, SFL, SFZ, SWD, SBY, RMG, RNV, RPJ, RRV, RVW, RVC, RVT, RVU, RVP, RVN, RVH, RVB, RVR, RVZ, RVM, RFC, REQ, QYR, QYS, QYT, QYV, RIQ, RED;178001000101, 178001000102, 178001000103, 178001000104, 178001000105, 178001000106, 178001000107, 178001000108, 178001000109, 178001000110, 178001000111, 178001000112, 178001000113, 178001000114, 178001000115, 178001000116, 178001000117, 178001000119, 178001000120, 178001000121, 178001000122, 178001000123, 178001000124, 178001000125, 178001000126, 178001000127, 178001000128, 178001000129, 178001000130, 178001000131, 178001000132, 178001000133, 178001000134, 178001000135, 178001000136, 178001000137, 178001000138, 178001000139, 178001000140, 178001000141, 178001000142, 178001000143, 178001000144, 178001000145, 178001000146, 178001000147, 178001000148, 178001000149, 178001000150, 178001000151, 178001000153, 178001000154;N3LN.;3LN;21_3_L,21_3_N;;FIDES match;Sebastes norvegicus,Sebastes viviparus,Sebastes entomelas,Sebastes flavidus,Sebastes serriceps,Sebastes rosaceus,Sebastes serranoides,Sebastes mystinus,Sebastes alutus,Sebastes paucispinis,Sebastes miniatus,Sebastes mentella,Sebastes capensis,Sebastes fasciatus,Sebastes pinniger,Sebastes goodei,Sebastes constellatus,Sebastes aleutianus,Sebastes borealis,Sebastes caurinus,Sebastes diploproa,Sebastes elongatus,Sebastes inermis,Sebastes jordani,Sebastes maliger,Sebastes minor,Sebastes schlegeli,Sebastes taczanowskii,Sebastes reedi,Sebastes brevispinis,Sebastes melanops,Sebastes nigrocinctus,Sebastes proriger,Sebastes ruberrimus,Sebastes wilsoni,Sebastes ciliatus,Sebastes saxicola,Sebastes variegatus,Sebastes polyspinis,Sebastes nebulosus,Sebastes helvomaculatus,Sebastes babcocki,Sebastes aurora,Sebastes zacentrus,Sebastes melanostomus,Sebastes crameri,Sebastes oculatus,Sebastes chlorostictus,Sebastes carnatus,Sebastes levis,Sebastes rufus,Sebastes auriculatus,Sebastes,Sebastes spp;21.3.L,21.3.N;yes;;21.3.l,21.3.n
Other regions;Redfish;Sebastes norvegicus, Sebastes viviparus, Sebastes entomelas, Sebastes flavidus, Sebastes serriceps, Sebastes rosaceus, Sebastes serranoides, Sebastes mystinus, Sebastes alutus, Sebastes paucispinis, Sebastes miniatus, Sebastes mentella, Sebastes capensis, Sebastes fasciatus, Sebastes pinniger, Sebastes goodei, Sebastes constellatus, Sebastes aleutianus, Sebastes borealis, Sebastes caurinus, Sebastes diploproa, Sebastes elongatus, Sebastes inermis, Sebastes jordani, Sebastes maliger, Sebastes minor, Sebastes schlegeli, Sebastes taczanowskii, Sebastes reedi, Sebastes brevispinis, Sebastes melanops, Sebastes nigrocinctus, Sebastes proriger, Sebastes ruberrimus, Sebastes wilsoni, Sebastes ciliatus, Sebastes saxicola, Sebastes variegatus, Sebastes polyspinis, Sebastes nebulosus, Sebastes helvomaculatus, Sebastes babcocki, Sebastes aurora, Sebastes zacentrus, Sebastes melanostomus, Sebastes crameri, Sebastes oculatus, Sebastes chlorostictus, Sebastes carnatus, Sebastes levis, Sebastes rufus, Sebastes auriculatus, Sebastes, Sebastes spp;NAFO;NA;REG, SFV, WRO, YRO, SFP, SEQ, SED, SFY, OPP, SBC, SFW, REB, REC, REN, SPG, SGO, SFO, SFT, SFB, SFJ, SFD, SFE, SFQ, SFK, SFG, SEJ, SFL, SFZ, SWD, SBY, RMG, RNV, RPJ, RRV, RVW, RVC, RVT, RVU, RVP, RVN, RVH, RVB, RVR, RVZ, RVM, RFC, REQ, QYR, QYS, QYT, QYV, RIQ, RED;178001000101, 178001000102, 178001000103, 178001000104, 178001000105, 178001000106, 178001000107, 178001000108, 178001000109, 178001000110, 178001000111, 178001000112, 178001000113, 178001000114, 178001000115, 178001000116, 178001000117, 178001000119, 178001000120, 178001000121, 178001000122, 178001000123, 178001000124, 178001000125, 178001000126, 178001000127, 178001000128, 178001000129, 178001000130, 178001000131, 178001000132, 178001000133, 178001000134, 178001000135, 178001000136, 178001000137, 178001000138, 178001000139, 178001000140, 178001000141, 178001000142, 178001000143, 178001000144, 178001000145, 178001000146, 178001000147, 178001000148, 178001000149, 178001000150, 178001000151, 178001000153, 178001000154;N3M.;3M;21_3_M;;FIDES match;Sebastes norvegicus,Sebastes viviparus,Sebastes entomelas,Sebastes flavidus,Sebastes serriceps,Sebastes rosaceus,Sebastes serranoides,Sebastes mystinus,Sebastes alutus,Sebastes paucispinis,Sebastes miniatus,Sebastes mentella,Sebastes capensis,Sebastes fasciatus,Sebastes pinniger,Sebastes goodei,Sebastes constellatus,Sebastes aleutianus,Sebastes borealis,Sebastes caurinus,Sebastes diploproa,Sebastes elongatus,Sebastes inermis,Sebastes jordani,Sebastes maliger,Sebastes minor,Sebastes schlegeli,Sebastes taczanowskii,Sebastes reedi,Sebastes brevispinis,Sebastes melanops,Sebastes nigrocinctus,Sebastes proriger,Sebastes ruberrimus,Sebastes wilsoni,Sebastes ciliatus,Sebastes saxicola,Sebastes variegatus,Sebastes polyspinis,Sebastes nebulosus,Sebastes helvomaculatus,Sebastes babcocki,Sebastes aurora,Sebastes zacentrus,Sebastes melanostomus,Sebastes crameri,Sebastes oculatus,Sebastes chlorostictus,Sebastes carnatus,Sebastes levis,Sebastes rufus,Sebastes auriculatus,Sebastes,Sebastes spp;21.3.M;yes;;21.3.m
